satellite_id,name,country_operator,orbit_class,orbit_type,perigee_km,apogee_km,altitude_mean_km,eccentricity,inclination_deg,period_min,launch_mass_kg,launch_date,expected_lifetime_yrs,launch_site,launch_vehicle,norad_number,cospar_number,orbit_shell,launch_year
124,Starlink-1134,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45048.0,2020-006E,Shell-1 (400–600 km),2020
125,Starlink-1135,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45049.0,2020-006F,Shell-1 (400–600 km),2020
126,Starlink-1136,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45089.0,2020-006AX,Shell-1 (400–600 km),2020
127,Starlink-1137,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45092.0,2020-006BA,Shell-1 (400–600 km),2020
128,Starlink-1138,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45178.0,2020-012A,Shell-1 (400–600 km),2020
129,Starlink-1139,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45065.0,2020-006X,Shell-1 (400–600 km),2020
130,Starlink-1140,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45050.0,2020-006G,Shell-1 (400–600 km),2020
131,Starlink-1141,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45051.0,2020-006H,Shell-1 (400–600 km),2020
132,Starlink-1142,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45093.0,2020-006BB,Shell-1 (400–600 km),2020
133,Starlink-1143,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45179.0,2020-012B,Shell-1 (400–600 km),2020
134,Starlink-1144,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44933.0,2020-001V,Shell-1 (400–600 km),2020
135,Starlink-1145,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45066.0,2020-006Y,Shell-1 (400–600 km),2020
136,Starlink-1146,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45094.0,2020-006BC,Shell-1 (400–600 km),2020
137,Starlink-1147,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45095.0,2020-006BD,Shell-1 (400–600 km),2020
138,Starlink-1148,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45052.0,2020-006J,Shell-1 (400–600 km),2020
139,Starlink-1149,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45079.0,2020-006AM,Shell-1 (400–600 km),2020
140,Starlink-1150,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45067.0,2020-006Z,Shell-1 (400–600 km),2020
141,Starlink-1151,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45081.0,2020-006AP,Shell-1 (400–600 km),2020
142,Starlink-1152,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45096.0,2020-006BE,Shell-1 (400–600 km),2020
143,Starlink-1153,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45080.0,2020-006AN,Shell-1 (400–600 km),2020
144,Starlink-1154,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45198.0,2020-012W,Shell-1 (400–600 km),2020
145,Starlink-1155,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45053.0,2020-006K,Shell-1 (400–600 km),2020
146,Starlink-1156,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45054.0,2020-006L,Shell-1 (400–600 km),2020
147,Starlink-1157,USA,LEO,Non-Polar Inclined,301.0,313.0,307.0,0.0008986071589036,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45055.0,2020-006M,VLEO (<400 km),2020
148,Starlink-1158,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45056.0,2020-006N,Shell-1 (400–600 km),2020
149,Starlink-1159,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45057.0,2020-006P,Shell-1 (400–600 km),2020
150,Starlink-1160,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45082.0,2020-006AQ,Shell-1 (400–600 km),2020
151,Starlink-1161,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45068.0,2020-006AA,Shell-1 (400–600 km),2020
152,Starlink-1162,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45058.0,2020-006Q,Shell-1 (400–600 km),2020
153,Starlink-1163,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45069.0,2020-006AB,Shell-1 (400–600 km),2020
154,Starlink-1164,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45070.0,2020-006AC,Shell-1 (400–600 km),2020
155,Starlink-1165,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45059.0,2020-006R,Shell-1 (400–600 km),2020
156,Starlink-1166,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45060.0,2020-006S,Shell-1 (400–600 km),2020
157,Starlink-1167,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45071.0,2020-006AD,Shell-1 (400–600 km),2020
158,Starlink-1168,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45072.0,2020-006AE,Shell-1 (400–600 km),2020
159,Starlink-1169,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45061.0,2020-006T,Shell-1 (400–600 km),2020
160,Starlink-1170,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45073.0,2020-006AF,Shell-1 (400–600 km),2020
161,Starlink-1171,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45062.0,2020-006U,Shell-1 (400–600 km),2020
162,Starlink-1172,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45074.0,2020-006AG,Shell-1 (400–600 km),2020
163,Starlink-1173,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45084.0,2020-006AS,Shell-1 (400–600 km),2020
164,Starlink-1174,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45075.0,2020-006AH,Shell-1 (400–600 km),2020
165,Starlink-1175,USA,LEO,Non-Polar Inclined,309.0,311.0,310.0,0.0001497005988023,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45097.0,2020-006BF,VLEO (<400 km),2020
166,Starlink-1176,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45090.0,2020-006AY,Shell-1 (400–600 km),2020
167,Starlink-1177,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45078.0,2020-006AL,Shell-1 (400–600 km),2020
168,Starlink-1178,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45063.0,2020-006V,Shell-1 (400–600 km),2020
169,Starlink-1179,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45085.0,2020-006AT,Shell-1 (400–600 km),2020
170,Starlink-1180,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45076.0,2020-006AJ,Shell-1 (400–600 km),2020
171,Starlink-1181,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45086.0,2020-006AU,Shell-1 (400–600 km),2020
172,Starlink-1182,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45077.0,2020-006AK,Shell-1 (400–600 km),2020
173,Starlink-1183,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45088.0,2020-006AW,Shell-1 (400–600 km),2020
174,Starlink-1184,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45098.0,2020-006BG,Shell-1 (400–600 km),2020
175,Starlink-1185,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45087.0,2020-006AV,Shell-1 (400–600 km),2020
176,Starlink-1186,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45099.0,2020-006BH,Shell-1 (400–600 km),2020
177,Starlink-1187,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45219.0,2020-012AT,Shell-1 (400–600 km),2020
178,Starlink-1188,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45220.0,2020-012AU,Shell-1 (400–600 km),2020
179,Starlink-1189,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45221.0,2020-012AV,Shell-1 (400–600 km),2020
180,Starlink-1190,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45083.0,2020-006AR,Shell-1 (400–600 km),2020
181,Starlink-1191,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45222.0,2020-012AW,Shell-1 (400–600 km),2020
182,Starlink-1192,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45180.0,2020-012C,Shell-1 (400–600 km),2020
183,Starlink-1193,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45100.0,2020-006BJ,Shell-1 (400–600 km),2020
184,Starlink-1194,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45101.0,2020-006BK,Shell-1 (400–600 km),2020
185,Starlink-1195,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45102.0,2020-006BL,Shell-1 (400–600 km),2020
186,Starlink-1196,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45103.0,2020-006BM,Shell-1 (400–600 km),2020
187,Starlink-1197,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45199.0,2020-012X,Shell-1 (400–600 km),2020
188,Starlink-1198,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45200.0,2020-012Y,Shell-1 (400–600 km),2020
189,Starlink-1199,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45201.0,2020-012Z,Shell-1 (400–600 km),2020
190,Starlink-1200,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45181.0,2020-012D,Shell-1 (400–600 km),2020
191,Starlink-1201,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45182.0,2020-012E,Shell-1 (400–600 km),2020
192,Starlink-1202,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45183.0,2020-012F,Shell-1 (400–600 km),2020
193,Starlink-1203,USA,LEO,Non-Polar Inclined,548.0,550.0,549.0,0.0001445295562942,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45202.0,2020-012AA,Shell-1 (400–600 km),2020
194,Starlink-1204,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45203.0,2020-012AB,Shell-1 (400–600 km),2020
195,Starlink-1205,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.1,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45184.0,2020-012G,Shell-1 (400–600 km),2020
196,Starlink-1206,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45204.0,2020-012AC,Shell-1 (400–600 km),2020
197,Starlink-1207,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45380.0,2020-019W,Shell-1 (400–600 km),2020
198,Starlink-1208,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45205.0,2020-012AD,Shell-1 (400–600 km),2020
199,Starlink-1209,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45206.0,2020-012AE,Shell-1 (400–600 km),2020
200,Starlink-1210,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45207.0,2020-012AF,Shell-1 (400–600 km),2020
201,Starlink-1211,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45208.0,2020-012AG,Shell-1 (400–600 km),2020
202,Starlink-1212,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45223.0,2020-012AX,Shell-1 (400–600 km),2020
203,Starlink-1213,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45400.0,2020-019AS,Shell-1 (400–600 km),2020
204,Starlink-1214,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,90.8,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45224.0,2020-012AY,Shell-1 (400–600 km),2020
205,Starlink-1215,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45225.0,2020-012AZ,Shell-1 (400–600 km),2020
206,Starlink-1216,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45185.0,2020-012H,Shell-1 (400–600 km),2020
207,Starlink-1217,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45226.0,2020-012BA,Shell-1 (400–600 km),2020
208,Starlink-1218,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45209.0,2020-012AH,Shell-1 (400–600 km),2020
209,Starlink-1219,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45210.0,2020-012AJ,Shell-1 (400–600 km),2020
210,Starlink-1221,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45227.0,2020-012BB,Shell-1 (400–600 km),2020
211,Starlink-1222,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45228.0,2020-012BC,Shell-1 (400–600 km),2020
212,Starlink-1224,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45186.0,2020-012J,Shell-1 (400–600 km),2020
213,Starlink-1225,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45187.0,2020-012K,Shell-1 (400–600 km),2020
214,Starlink-1226,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45229.0,2020-012BD,Shell-1 (400–600 km),2020
215,Starlink-1227,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45230.0,2020-012BE,Shell-1 (400–600 km),2020
216,Starlink-1228,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45188.0,2020-012L,Shell-1 (400–600 km),2020
217,Starlink-1229,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45231.0,2020-012BF,Shell-1 (400–600 km),2020
218,Starlink-1230,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45189.0,2020-012M,Shell-1 (400–600 km),2020
219,Starlink-1231,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45212.0,2020-012AL,Shell-1 (400–600 km),2020
220,Starlink-1232,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45213.0,2020-012AM,Shell-1 (400–600 km),2020
221,Starlink-1233,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45214.0,2020-012AN,Shell-1 (400–600 km),2020
222,Starlink-1234,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45190.0,2020-012N,Shell-1 (400–600 km),2020
223,Starlink-1235,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45232.0,2020-012BG,Shell-1 (400–600 km),2020
224,Starlink-1236,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45191.0,2020-012P,Shell-1 (400–600 km),2020
225,Starlink-1237,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45192.0,2020-012Q,Shell-1 (400–600 km),2020
226,Starlink-1238,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45233.0,2020-012BH,Shell-1 (400–600 km),2020
227,Starlink-1239,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45123.0,2020-012R,Shell-1 (400–600 km),2020
228,Starlink-1240,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45194.0,2020-012S,Shell-1 (400–600 km),2020
229,Starlink-1241,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45195.0,2020-012T,Shell-1 (400–600 km),2020
230,Starlink-1243,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45234.0,2020-012BJ,Shell-1 (400–600 km),2020
231,Starlink-1244,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45196.0,2020-012U,Shell-1 (400–600 km),2020
232,Starlink-1245,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45215.0,2020-012AP,Shell-1 (400–600 km),2020
233,Starlink-1246,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,89.9,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45235.0,2020-012BK,Shell-1 (400–600 km),2020
234,Starlink-1247,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45236.0,2020-012BL,Shell-1 (400–600 km),2020
235,Starlink-1254,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45216.0,2020-012AQ,Shell-1 (400–600 km),2020
236,Starlink-1255,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.2,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45399.0,2020-019AR,Shell-1 (400–600 km),2020
237,Starlink-1256,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45401.0,2020-019AT,Shell-1 (400–600 km),2020
238,Starlink-1257,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45402.0,2020-019AU,Shell-1 (400–600 km),2020
239,Starlink-1258,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45381.0,2020-019X,Shell-1 (400–600 km),2020
240,Starlink-1259,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45403.0,2020-019AV,Shell-1 (400–600 km),2020
241,Starlink-1260,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45404.0,2020-019AW,Shell-1 (400–600 km),2020
242,Starlink-1261,USA,LEO,Non-Polar Inclined,526.0,528.0,527.0,0.0001449905756125,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45571.0,2020-025AS,Shell-1 (400–600 km),2020
243,Starlink-1262,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45366.0,2020-019G,Shell-1 (400–600 km),2020
244,Starlink-1263,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45405.0,2020-019AX,Shell-1 (400–600 km),2020
245,Starlink-1264,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45382.0,2020-019Y,Shell-1 (400–600 km),2020
246,Starlink-1265,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45406.0,2020-019AY,Shell-1 (400–600 km),2020
